x/d,y/d,Cfr,Cfv
0.5,0.95325,-0.038303218,0.377692188
0.5,0.9535,-0.040849828,0.37625207
0.5,0.953625,-0.042171354,0.375962935
0.5,0.95375,-0.043555953,0.376371769
0.5,0.953875,-0.045558737,0.37724339
0.5,0.954125,-0.050209469,0.380308604
0.5,0.95425,-0.05235506,0.38177942
0.5,0.954375,-0.055273798,0.383081471
0.5,0.954625,-0.063573408,0.387217941
0.5,0.95475,-0.067150429,0.391227854
0.5,0.954875,-0.06909007,0.39532189
0.5,0.955,-0.068277665,0.399115244
0.5,0.95525,-0.063191499,0.406868007
0.5,0.955375,-0.05974132,0.410828422
0.5,0.9555,-0.055658848,0.415359889
0.5,0.95575,-0.049177247,0.421680489
0.5,0.955875,-0.047123983,0.421851673
0.5,0.956,-0.045532418,0.421666626
0.5,0.956125,-0.044134763,0.420252138
0.5,0.956375,-0.041676786,0.414100659
0.5,0.9565,-0.040987999,0.410626025
0.5,0.956625,-0.040287571,0.406098943
0.5,0.95675,-0.039599067,0.401169899
0.5,0.957,-0.037329817,0.390339512
0.5,0.957125,-0.037718511,0.385934293
0.5,0.95725,-0.039463976,0.383265473
0.5,0.9575,-0.040070128,0.381433779
0.5,0.957625,-0.038610453,0.381901175
0.5,0.95775,-0.036644072,0.378885803
0.5,0.957875,-0.03546732,0.376535152
0.5,0.958125,-0.034916181,0.37382165
0.5,0.95825,-0.036190165,0.373332843
0.5,0.958375,-0.038651864,0.373128157
0.5,0.9585,-0.040983448,0.372491134
0.5,0.95875,-0.043244654,0.374246836
0.5,0.958875,-0.045798251,0.378653208
0.5,0.959,-0.050061374,0.385975987
0.5,0.95925,-0.057195234,0.386236937
0.5,0.959375,-0.058777964,0.385794063
0.5,0.9595,-0.060455404,0.388646298
0.5,0.959625,-0.06214206,0.393064541
0.5,0.959875,-0.062374545,0.401110237
0.5,0.96,-0.059848797,0.404254165
0.5,0.960125,-0.05628033,0.406800327
0.5,0.96025,-0.052496975,0.409973807
0.5,0.9605,-0.046700884,0.426844401
0.5,0.960625,-0.044187041,0.429556106
0.5,0.96075,-0.042847342,0.42552085
0.5,0.961,-0.043129501,0.416380155
0.5,0.961125,-0.04310987,0.412507849
0.5,0.96125,-0.042793964,0.408953914
0.5,0.961375,-0.042298192,0.40534224
0.5,0.961625,-0.044247576,0.400472136
0.5,0.96175,-0.04503273,0.401669708
0.5,0.961875,-0.045261792,0.404146135
0.5,0.962,-0.044254984,0.408337612
0.5,0.96225,-0.038823495,0.418010936
0.5,0.962375,-0.037049487,0.419103937
0.5,0.9625,-0.035912044,0.413435215
0.5,0.96275,-0.033146847,0.396803171
0.5,0.962875,-0.032115633,0.39178688
0.5,0.963,-0.032640526,0.385801756
0.5,0.963125,-0.034439858,0.382070951
0.5,0.963375,-0.036472883,0.380522571
0.5,0.9635,-0.036885297,0.379365841
0.5,0.963625,-0.037417969,0.375750639
0.5,0.96375,-0.037581052,0.374552658
0.5,0.964,-0.03721005,0.374581969
0.5,0.964125,-0.037178172,0.373478439
0.5,0.96425,-0.036703908,0.371801244
0.5,0.9645,-0.035025379,0.370923722
0.5,0.964625,-0.034855192,0.37030899
0.5,0.96475,-0.034874086,0.369081786
0.5,0.964875,-0.035333944,0.367535526
0.5,0.965125,-0.036526015,0.366599765
0.5,0.96525,-0.038375076,0.367177696
0.5,0.965375,-0.04108815,0.368967457
0.5,0.9655,-0.044320627,0.371480129
0.5,0.96575,-0.050820408,0.375354432
0.5,0.965875,-0.054627437,0.377753317
0.5,0.966,-0.057709923,0.379999685
0.5,0.96625,-0.061693577,0.385683266
0.5,0.966375,-0.061032478,0.389833735
0.5,0.9665,-0.058400857,0.395075397
0.5,0.966625,-0.055301755,0.399580266
0.5,0.966875,-0.050338926,0.404313047
0.5,0.967,-0.047850899,0.409374425
0.5,0.967125,-0.045666906,0.412875354
0.5,0.96725,-0.044813539,0.412420855
0.5,0.9675,-0.043339408,0.413851493
0.5,0.967625,-0.042715029,0.413870056
0.5,0.96775,-0.04222895,0.413922357
0.5,0.968,-0.04071982,0.414230784
0.5,0.968125,-0.038924865,0.414246896
0.5,0.96825,-0.037409315,0.412483701
0.5,0.968375,-0.035851742,0.40845624
0.5,0.968625,-0.031061845,0.403991426
0.5,0.96875,-0.029033124,0.401918752
0.5,0.968875,-0.028142522,0.397095809
0.5,0.969,-0.029309223,0.389714172
0.5,0.96925,-0.036260159,0.379297663
0.5,0.969375,-0.038524587,0.379205241
0.5,0.9695,-0.039275474,0.379950958
0.5,0.96975,-0.037998378,0.376520408
0.5,0.969875,-0.036701519,0.37346523
0.5,0.97,-0.035418357,0.372049602
0.5,0.970125,-0.035021871,0.370571808
0.5,0.970375,-0.036842493,0.371320461
0.5,0.9705,-0.037844232,0.369524055
0.5,0.970625,-0.038730985,0.364824095
0.5,0.970875,-0.037994431,0.366098143
0.5,0.971,-0.037700924,0.369403512
0.5,0.971125,-0.0378129,0.36922335
0.5,0.97125,-0.038479939,0.368015443
0.5,0.9715,-0.038739466,0.368011053
0.5,0.971625,-0.038860695,0.368454155
0.5,0.97175,-0.03926636,0.368754918
0.5,0.971875,-0.039999005,0.368975257
0.5,0.972125,-0.041660626,0.368332213
0.5,0.97225,-0.042831255,0.367789839
0.5,0.972375,-0.044471619,0.368515596
0.5,0.972625,-0.048318476,0.370359982
0.5,0.97275,-0.049673592,0.371024089
0.5,0.972875,-0.050517442,0.374117262
0.5,0.973,-0.051722429,0.378911226
0.5,0.97325,-0.050742651,0.389282564
0.5,0.973375,-0.048141087,0.390958697
0.5,0.9735,-0.045870752,0.390337676
0.5,0.973625,-0.04398718,0.391685011
0.5,0.973875,-0.042619293,0.393169942
0.5,0.974,-0.04106154,0.394259462
0.5,0.974125,-0.040745492,0.394954546
0.5,0.974375,-0.04335546,0.391040041
0.5,0.9745,-0.044743176,0.393043924
0.5,0.974625,-0.045240152,0.395512408
0.5,0.97475,-0.04507816,0.395093576
0.5,0.975,-0.043142521,0.395518434
0.5,0.975125,-0.041455407,0.400715971
0.5,0.97525,-0.036860047,0.388488166
0.5,0.975375,-0.033822843,0.390337399
0.5,0.975625,-0.036985481,0.397174135
0.5,0.97575,-0.039117823,0.396665935
0.5,0.975875,-0.040342504,0.396207911
0.5,0.976125,-0.039318532,0.388333177
0.5,0.97625,-0.038039816,0.384984781
0.5,0.976375,-0.036279534,0.385950904
0.5,0.9765,-0.034194133,0.391742448
0.5,0.97675,-0.03257967,0.387522603
0.5,0.976875,-0.033150078,0.381096763
0.5,0.977,-0.034954704,0.376843931
0.5,0.977125,-0.037961482,0.374350879
0.5,0.977375,-0.038288577,0.373138091
0.5,0.9775,-0.036200656,0.374147007
0.5,0.977625,-0.034448693,0.372670364
0.5,0.977875,-0.037627987,0.354575436
0.5,0.978,-0.032929246,0.356348977
0.5,0.978125,-0.029742271,0.357859053
0.5,0.97825,-0.029962386,0.357706565
0.5,0.9785,-0.032582831,0.355065875
0.5,0.978625,-0.033274906,0.354487784
0.5,0.97875,-0.034175542,0.352803762
0.5,0.978875,-0.03491532,0.353154627
0.5,0.979125,-0.03500818,0.355773555
0.5,0.97925,-0.03435897,0.355770963
0.5,0.979375,-0.033588636,0.354409082
0.5,0.979625,-0.031765276,0.35374137
0.5,0.97975,-0.031017781,0.353151693
0.5,0.979875,-0.030618319,0.352448647
0.5,0.98,-0.030930336,0.351944427
0.5,0.98025,-0.034284038,0.352510419
0.5,0.980375,-0.037310867,0.354131869
0.5,0.9805,-0.040824839,0.356014248
0.5,0.980625,-0.044614582,0.358283886
0.5,0.980875,-0.052094019,0.362758117
0.5,0.981,-0.055258262,0.365845495
0.5,0.981125,-0.057483033,0.369377454
0.5,0.981375,-0.057291304,0.376943288
0.5,0.9815,-0.05547584,0.381342865
0.5,0.981625,-0.052810668,0.385495877
0.5,0.98175,-0.050104646,0.38906578
0.5,0.982,-0.044528266,0.39556566
0.5,0.982125,-0.042334719,0.397495508
0.5,0.98225,-0.040040146,0.39808636
0.5,0.982375,-0.038301321,0.397784449
0.5,0.982625,-0.035905091,0.397057522
0.5,0.98275,-0.035890523,0.395589241
0.5,0.982875,-0.035795112,0.393870459
0.5,0.983125,-0.035193921,0.391161238
0.5,0.98325,-0.034497614,0.391511609
0.5,0.983375,-0.032860215,0.391847999
0.5,0.9835,-0.030595181,0.390706974
0.5,0.98375,-0.025490271,0.384153498
0.5,0.983875,-0.024929259,0.377074507
0.5,0.984,-0.025903961,0.370540716
0.5,0.98425,-0.03120684,0.363175744
0.5,0.984375,-0.033839775,0.361169104
0.5,0.9845,-0.034819809,0.360221097
0.5,0.984625,-0.034614253,0.359279286
0.5,0.984875,-0.032943558,0.354367645
0.5,0.985,-0.033059464,0.351755081
0.5,0.985125,-0.033503162,0.351012804
0.5,0.98525,-0.034182083,0.351307495
0.5,0.9855,-0.035031422,0.352412013
0.5,0.985625,-0.03510715,0.352655653
0.5,0.98575,-0.035143764,0.353085969
0.5,0.986,-0.036383044,0.353280067
0.5,0.986125,-0.03737903,0.353352406
0.5,0.98625,-0.038234741,0.353555656
0.5,0.986375,-0.038734007,0.354102751
0.5,0.986625,-0.040446566,0.355888422
0.5,0.98675,-0.041501448,0.356634547
0.5,0.986875,-0.042593307,0.357360214
0.5,0.987,-0.043557077,0.358289438
0.5,0.98725,-0.045049297,0.359968925
0.5,0.987375,-0.045942336,0.361150045
0.5,0.9875,-0.046998614,0.362529926
0.5,0.98775,-0.049610697,0.365919087
0.5,0.987875,-0.050676157,0.368522328
0.5,0.988,-0.05134653,0.371612992
0.5,0.988125,-0.051899473,0.374798633
0.5,0.988375,-0.052777309,0.379362769
0.5,0.9885,-0.052204058,0.381888002
0.5,0.988625,-0.050790481,0.384479642
0.5,0.98875,-0.048652523,0.385712791
0.5,0.989,-0.043524649,0.388111158
0.5,0.989125,-0.040810231,0.389272831
0.5,0.98925,-0.038818717,0.390292452
0.5,0.9895,-0.036132197,0.388720468
0.5,0.989625,-0.035646438,0.386535384
0.5,0.98975,-0.035744585,0.38457836
0.5,0.989875,-0.036627361,0.383378003
0.5,0.990125,-0.03973284,0.382692177
0.5,0.99025,-0.01388148,0.37115717
0.5,0.990375,-0.013505692,0.36751136
0.5,0.9905,-0.025922513,0.363277576
0.5,0.99075,-0.03523033,0.364371347
0.5,0.990875,-0.033167449,0.367434013
0.5,0.991,-0.031018147,0.368820081
0.5,0.99125,-0.029908018,0.360746419
0.5,0.991375,-0.029591554,0.353986863
0.5,0.9915,-0.030487647,0.348841162
0.5,0.991625,-0.032017641,0.345755012
0.5,0.991875,-0.033416708,0.342692158
0.5,0.992,-0.032880201,0.342279647
0.5,0.992125,-0.031800339,0.340817311
0.5,0.99225,-0.031173165,0.338898897
0.5,0.9925,-0.031594431,0.33625179
0.5,0.992625,-0.032288347,0.335317659
0.5,0.99275,-0.033220818,0.333994415
0.5,0.993,-0.03297219,0.331155227
0.5,0.993125,-0.032630532,0.330441527
0.5,0.99325,-0.031950933,0.33209933
0.5,0.993375,-0.034771016,0.335318579
0.5,0.993625,-0.032366421,0.333429708
0.5,0.99375,-0.031040252,0.33308002
0.5,0.993875,-0.03133336,0.332931677
0.5,0.994,-0.032194272,0.331956682
0.5,0.99425,-0.03740227,0.334301907
0.5,0.994375,-0.040670195,0.336429961
0.5,0.9945,-0.04389317,0.338145989
0.5,0.99475,-0.049756335,0.340911516
0.5,0.994875,-0.052854023,0.34308737
0.5,0.995,-0.05555128,0.345734169
0.5,0.995125,-0.057166251,0.348932446
0.5,0.995375,-0.055075019,0.356577885
0.5,0.9955,-0.052345106,0.360414215
0.5,0.995625,-0.049320751,0.362677216
0.5,0.99575,-0.046432899,0.364342164
0.5,0.996,-0.041232979,0.376756176
0.5,0.996125,-0.039664319,0.3779206
0.5,0.99625,-0.038610301,0.376670761
0.5,0.9965,-0.037590589,0.373746244
0.5,0.996625,-0.036574945,0.372888492
0.5,0.99675,-0.035106346,0.372765583
0.5,0.996875,-0.033600007,0.372683038
0.5,0.997125,-0.030442988,0.371048549
0.5,0.99725,-0.029307005,0.366593586
0.5,0.997375,-0.028480944,0.361225013
0.5,0.9975,-0.027718735,0.356537945
0.5,0.99775,-0.026400154,0.350436683
0.5,0.997875,-0.027417696,0.344722497
0.5,0.998,-0.029817522,0.339966776
0.5,0.99825,-0.035365003,0.337434406
0.5,0.998375,-0.036928043,0.338301182
0.5,0.9985,-0.0374823,0.338694936
0.5,0.998625,-0.037467964,0.338784101
0.5,0.998875,-0.035363115,0.341054435
0.5,0.999,-0.03418862,0.340234845
0.5,0.999125,-0.033249214,0.339309529
0.5,0.999375,-0.030308227,0.335220949
0.5,0.9995,-0.029882611,0.331274819
0.5,0.999625,-0.030414645,0.329114569
0.5,0.99975,-0.031542215,0.328291198
0.5,1,-0.035064884,0.328023483
0.5,1.000125,-0.036576129,0.328424759
0.5,1.00025,-0.037724235,0.32907668
0.5,1.000375,-0.039131658,0.331117808
0.5,1.000625,-0.04232519,0.335613811
0.5,1.00075,-0.043920628,0.336781259
0.5,1.000875,-0.045333039,0.337851305
0.5,1.001125,-0.047753934,0.340241907
0.5,1.00125,-0.048991999,0.342069894
0.5,1.001375,-0.050210568,0.344096502
0.5,1.0015,-0.051117441,0.346449795
0.5,1.00175,-0.050799664,0.351734846
0.5,1.001875,-0.048980756,0.352301511
0.5,1.002,-0.046433279,0.351624057
0.5,1.002125,-0.043671099,0.351633006
0.5,1.002375,-0.037848816,0.345542815
0.5,1.0025,-0.035032316,0.341608291
0.5,1.002625,-0.034306362,0.339152454
0.5,1.002875,-0.036202133,0.337199112
0.5,1.003,-0.037055424,0.338027187
0.5,1.003125,-0.038018498,0.338394211
0.5,1.00325,-0.039030872,0.33662371
0.5,1.0035,-0.040373643,0.335199116
0.5,1.003625,-0.041834408,0.336351638
0.5,1.00375,-0.043858489,0.337848934
0.5,1.003875,-0.046085148,0.339948973
0.5,1.004125,-0.050328386,0.345319856
0.5,1.00425,-0.05163467,0.348770065
0.5,1.004375,-0.051315351,0.353141527
0.5,1.004625,-0.047213191,0.361030746
0.5,1.00475,-0.044377926,0.363662591
0.5,1.004875,-0.041444537,0.366100266
0.5,1.005,-0.038870558,0.366672963
0.5,1.00525,-0.035032865,0.325017028
0.5,1.005375,-0.03161617,0.321140065
0.5,1.0055,-0.02827355,0.329625676
0.5,1.005625,-0.027073532,0.328257717
0.5,1.005875,-0.032261812,0.312229117
0.5,1.006,-0.034069594,0.31077921
0.5,1.006125,-0.033710636,0.311548535
0.5,1.006375,-0.032519419,0.309576132
0.5,1.0065,-0.029392684,0.312194519
0.5,1.006625,-0.028452043,0.312015108
0.5,1.00675,-0.029516258,0.31027471
0.5,1.007,-0.03322281,0.309054516
0.5,1.007125,-0.035042912,0.310027762
0.5,1.00725,-0.03686711,0.311608878
0.5,1.007375,-0.038573944,0.312645113
0.5,1.007625,-0.040945412,0.314131554
0.5,1.00775,-0.041896158,0.315094506
0.5,1.007875,-0.042903075,0.316235817
0.5,1.008125,-0.044738231,0.318695839
0.5,1.00825,-0.045511229,0.319363689
0.5,1.008375,-0.046842391,0.319293272
0.5,1.0085,-0.047484266,0.319826675
0.5,1.00875,-0.046967364,0.321723614
0.5,1.008875,-0.047376037,0.323476718
0.5,1.009,-0.048454435,0.332869256
0.5,1.009125,-0.049785032,0.3334444
0.5,1.009375,-0.049772591,0.329124141
0.5,1.0095,-0.048981476,0.330963687
0.5,1.009625,-0.048729848,0.331227345
0.5,1.009875,-0.048933533,0.333461148
0.5,1.01,-0.048914674,0.33645229
0.5,1.010125,-0.048778624,0.341471579
0.5,1.01025,-0.048302624,0.343430581
0.5,1.0105,-0.047160329,0.340204813
0.5,1.010625,-0.045250026,0.339471006
0.5,1.01075,-0.042623827,0.337759784
0.5,1.010875,-0.039762822,0.33493672
0.5,1.011125,-0.035748858,0.329113778
0.5,1.01125,-0.035363951,0.323782563
0.5,1.011375,-0.035321575,0.319304793
0.5,1.011625,-0.034416813,0.316678508
0.5,1.01175,-0.033038555,0.318879486
0.5,1.011875,-0.03225408,0.318459858
0.5,1.012,-0.032296634,0.315282887
0.5,1.01225,-0.033529402,0.310262411
0.5,1.012375,-0.034302746,0.310955804
0.5,1.0125,-0.035432827,0.312491165
0.5,1.01275,-0.038179375,0.313532971
0.5,1.012875,-0.038984238,0.314264679
0.5,1.013,-0.040112744,0.315634844
0.5,1.013125,-0.041638755,0.316719681
0.5,1.013375,-0.044393729,0.318790926
0.5,1.0135,-0.045565243,0.319826532
0.5,1.013625,-0.046708378,0.321114955
0.5,1.01375,-0.047587251,0.32273484
0.5,1.014,-0.048654797,0.325761272
0.5,1.014125,-0.048817273,0.327047025
0.5,1.01425,-0.048717414,0.328232696
0.5,1.0145,-0.048731027,0.330308945
0.5,1.014625,-0.04895646,0.33127838
0.5,1.01475,-0.048995649,0.332068676
0.5,1.014875,-0.048996844,0.333277321
0.5,1.015125,-0.049645442,0.336768138
0.5,1.01525,-0.0501379,0.339076705
0.5,1.015375,-0.049937727,0.341504492
0.5,1.0155,-0.048091965,0.34387268
0.5,1.01575,-0.041820913,0.343353652
0.5,1.015875,-0.038441636,0.342795041
0.5,1.016,-0.035623902,0.343786158
0.5,1.01625,-0.032330726,0.344344839
0.5,1.016375,-0.031663511,0.339465459
0.5,1.0165,-0.03243344,0.33095282
0.5,1.016625,-0.034092553,0.321779083
0.5,1.016875,-0.038145025,0.315592773
0.5,1.017,-0.040875478,0.31612158
0.5,1.017125,-0.043001156,0.317548585
0.5,1.01725,-0.044100141,0.318268132
0.5,1.0175,-0.043300001,0.32215787
0.5,1.017625,-0.042701035,0.325177283
0.5,1.01775,-0.042914574,0.327280354
0.5,1.018,-0.044464205,0.331034059
0.5,1.018125,-0.045093787,0.331830886
0.5,1.01825,-0.045101856,0.331109586
0.5,1.018375,-0.045071179,0.330084892
0.5,1.018625,-0.044735333,0.328658462
0.5,1.01875,-0.043390458,0.32723367
0.5,1.018875,-0.041474127,0.326230105
0.5,1.019,-0.039337385,0.325842028
0.5,1.01925,-0.036409817,0.323946642
0.5,1.019375,-0.034949207,0.32319503
0.5,1.0195,-0.033087299,0.321936921
0.5,1.01975,-0.031174211,0.315819643
0.5,1.019875,-0.032033685,0.313483547
0.5,1.02,-0.033128784,0.312197634
0.5,1.020125,-0.033473287,0.310501433
0.5,1.020375,-0.032657297,0.306555187
0.5,1.0205,-0.031908859,0.306245242
0.5,1.020625,-0.031173567,0.306329626
0.5,1.02075,-0.030961246,0.306583256
0.5,1.021,-0.033275795,0.306508755
0.5,1.021125,-0.03512094,0.306827717
0.5,1.02125,-0.036482919,0.307517741
0.5,1.0215,-0.038879934,0.312459021
0.5,1.021625,-0.040852052,0.314011115
0.5,1.02175,-0.042238425,0.312163843
0.5,1.021875,-0.043525656,0.311428615
0.5,1.022125,-0.046070362,0.315473
0.5,1.02225,-0.047394182,0.317785222
0.5,1.022375,-0.048614018,0.319898945
0.5,1.0225,-0.049989585,0.321885563
0.5,1.02275,-0.05230766,0.325325026
0.5,1.022875,-0.052700799,0.32779851
0.5,1.023,-0.05173105,0.330691195
0.5,1.02325,-0.046097353,0.334787903
0.5,1.023375,-0.042859867,0.335068397
0.5,1.0235,-0.040071968,0.337940811
0.5,1.023625,-0.037341234,0.345655922
0.5,1.023875,-0.033656455,0.339153163
0.5,1.024,-0.033483706,0.332471485
0.5,1.024125,-0.032992505,0.328980694
0.5,1.02425,-0.032499092,0.32546493
0.5,1.0245,-0.033851369,0.318142797
0.5,1.024625,-0.036068846,0.320659793
0.5,1.02475,-0.037223284,0.321111523
0.5,1.025,-0.03780402,0.319232123
0.5,1.025125,-0.037593092,0.319211674
0.5,1.02525,-0.037384446,0.317514383
0.5,1.025375,-0.036833591,0.317250417
0.5,1.025625,-0.032708787,0.318790816
0.5,1.02575,-0.031427435,0.318139576
0.5,1.025875,-0.030676925,0.314981156
0.5,1.026,-0.029138074,0.311081181
0.5,1.02625,-0.027123269,0.305424636
0.5,1.026375,-0.028111024,0.303711681
0.5,1.0265,-0.029653794,0.30450889
0.5,1.02675,-0.033355863,0.301470274
0.5,1.026875,-0.035089762,0.30072143
0.5,1.027,-0.036085315,0.305667929
0.5,1.027125,-0.037508841,0.309791062
0.5,1.027375,-0.041993727,0.310990677
0.5,1.0275,-0.044540669,0.312357586
0.5,1.027625,-0.046843718,0.314600999
0.5,1.027875,-0.051014772,0.319770324
0.5,1.028,-0.051731133,0.322891762
0.5,1.028125,-0.050624952,0.326268995
0.5,1.02825,-0.048219032,0.329766345
0.5,1.0285,-0.042560397,0.336297193
0.5,1.028625,-0.040116003,0.340777178
0.5,1.02875,-0.038200352,0.344634557
0.5,1.028875,-0.036031776,0.343691313
0.5,1.029125,-0.031862335,0.337383783
0.5,1.02925,-0.031051492,0.334881651
0.5,1.029375,-0.030818134,0.332818863
0.5,1.029625,-0.031119332,0.328429529
0.5,1.02975,-0.032239317,0.32490229
0.5,1.029875,-0.033744491,0.321563185
0.5,1.03,-0.035344361,0.318068304
0.5,1.03025,-0.038380676,0.317199397
0.5,1.030375,-0.039579316,0.319364489
0.5,1.0305,-0.040038348,0.321380345
0.5,1.030625,-0.040129975,0.322905893
0.5,1.030875,-0.038607889,0.328117798
0.5,1.031,-0.036778221,0.330781076
0.5,1.031125,-0.035249274,0.333514538
0.5,1.031375,-0.035222861,0.332773668
0.5,1.0315,-0.035521558,0.329836895
0.5,1.031625,-0.035156908,0.32870387
0.5,1.03175,-0.034227173,0.329627948
0.5,1.032,-0.032699996,0.330138886
0.5,1.032125,-0.032825682,0.326331476
0.5,1.03225,-0.033580972,0.321736046
0.5,1.032375,-0.034902776,0.317359118
0.5,1.032625,-0.037904459,0.312535535
0.5,1.03275,-0.039420711,0.312564282
0.5,1.032875,-0.040643892,0.314265072
0.5,1.033125,-0.041873896,0.321282186
0.5,1.03325,-0.042176278,0.324404137
0.5,1.033375,-0.041940464,0.327829375
0.5,1.0335,-0.041548016,0.330580569
0.5,1.03375,-0.040389964,0.330784928
0.5,1.033875,-0.038405308,0.331213112
0.5,1.034,-0.035959896,0.333062862
0.5,1.034125,-0.034095337,0.334144662
0.5,1.034375,-0.033468353,0.340825036
0.5,1.0345,-0.033958519,0.336650517
0.5,1.034625,-0.033892215,0.330525111
0.5,1.034875,-0.032112654,0.330493592
0.5,1.035,-0.03123534,0.329619917
0.5,1.035125,-0.030337347,0.327296084
0.5,1.03525,-0.029586544,0.324357009
0.5,1.0355,-0.030012071,0.316558868
0.5,1.035625,-0.030969233,0.313490773
0.5,1.03575,-0.03246856,0.312170174
0.5,1.035875,-0.034156564,0.313722154
0.5,1.036125,-0.036790158,0.318644905
0.5,1.03625,-0.037771128,0.318605475
0.5,1.036375,-0.038865581,0.319192338
0.5,1.036625,-0.040439244,0.323179097
0.5,1.03675,-0.042132512,0.322904246
0.5,1.036875,-0.043209304,0.323687573
0.5,1.037,-0.043949462,0.326084062
0.5,1.03725,-0.045336787,0.330329377
0.5,1.037375,-0.045154293,0.331855853
0.5,1.0375,-0.043769342,0.333137761
0.5,1.037625,-0.041136921,0.334971274
0.5,1.037875,-0.030626951,0.331657009
0.5,1.038,-0.028804993,0.337528145
0.5,1.038125,-0.028613623,0.335783549
0.5,1.038375,-0.028247375,0.32881944
0.5,1.0385,-0.027258314,0.326418627
0.5,1.038625,-0.026273223,0.323910118
0.5,1.03875,-0.025988607,0.319415587
0.5,1.039,-0.028338855,0.308897542
0.5,1.039125,-0.030759783,0.307308525
0.5,1.03925,-0.033181154,0.309070014
0.5,1.039375,-0.034512606,0.309671494
0.5,1.039625,-0.036530025,0.308748033
0.5,1.03975,-0.036669218,0.307558844
0.5,1.039875,-0.035332507,0.306394088
0.5,1.040125,-0.032957442,0.305257282
0.5,1.04025,-0.036349705,0.294967847
0.5,1.040375,-0.037372829,0.291811365
0.5,1.0405,-0.034507882,0.296222827
0.5,1.04075,-0.029713962,0.300207098
0.5,1.040875,-0.028700634,0.298347985
0.5,1.041,-0.028661022,0.297147468
0.5,1.04125,-0.029216003,0.293387456
0.5,1.041375,-0.029762711,0.293009514
0.5,1.0415,-0.030145187,0.292998485
0.5,1.041625,-0.029986865,0.293281551
0.5,1.041875,-0.029428209,0.292383236
0.5,1.042,-0.029837384,0.292335537
0.5,1.042125,-0.031293399,0.292980184
0.5,1.04225,-0.033543868,0.293743501
0.5,1.0425,-0.039685691,0.296078957
0.5,1.042625,-0.043129016,0.298364112
0.5,1.04275,-0.046500684,0.301360227
0.5,1.043,-0.050935867,0.305508183
0.5,1.043125,-0.051566058,0.308291526
0.5,1.04325,-0.050852836,0.31176582
0.5,1.043375,-0.04903799,0.31532827
0.5,1.043625,-0.045000121,0.322628336
0.5,1.04375,-0.042848753,0.326023512
0.5,1.043875,-0.040603486,0.327687123
0.5,1.044,-0.03850945,0.328803999
0.5,1.04425,-0.035703792,0.330944175
0.5,1.044375,-0.034811158,0.331044008
0.5,1.0445,-0.033912896,0.330145818
0.5,1.04475,-0.031784531,0.328026359
0.5,1.044875,-0.030581865,0.326779026
0.5,1.045,-0.029441556,0.325330278
0.5,1.045125,-0.028346299,0.324437685
0.5,1.045375,-0.026400628,0.317393905
0.5,1.0455,-0.026118877,0.312014855
0.5,1.045625,-0.026512267,0.307090339
0.5,1.04575,-0.027524596,0.303136109
0.5,1.046,-0.029294159,0.297974743
0.5,1.046125,-0.029692611,0.295035444
0.5,1.04625,-0.029745865,0.292284493
0.5,1.0465,-0.029553192,0.291734236
0.5,1.046625,-0.029407143,0.291945735
0.5,1.04675,-0.029546292,0.291829943
0.5,1.046875,-0.029931932,0.291935195
0.5,1.047125,-0.030918711,0.293042089
0.5,1.04725,-0.031599588,0.293454814
0.5,1.047375,-0.032662929,0.293832735
0.5,1.0475,-0.034011558,0.294331459
0.5,1.04775,-0.037432052,0.295626619
0.5,1.047875,-0.039593704,0.296361223
0.5,1.048,-0.041703098,0.297682987
0.5,1.04825,-0.04579813,0.300554267
0.5,1.048375,-0.047453389,0.301779121
0.5,1.0485,-0.048436992,0.303222846
0.5,1.048625,-0.049050711,0.305556834
0.5,1.048875,-0.049203418,0.311937406
0.5,1.049,-0.048321609,0.314812104
0.5,1.049125,-0.04717657,0.317162041
0.5,1.04925,-0.046307177,0.32161748
0.5,1.0495,-0.043024891,0.323861133
0.5,1.049625,-0.040321054,0.324006673
0.5,1.04975,-0.037339727,0.324347423
0.5,1.05,-0.032528117,0.321762385
0.5,1.050125,-0.03092637,0.31853071
0.5,1.05025,-0.029624437,0.314538395
0.5,1.050375,-0.028641393,0.309524942
0.5,1.050625,-0.028681649,0.298051808
0.5,1.05075,-0.03039233,0.294712332
0.5,1.050875,-0.031890543,0.295078569
0.5,1.051,-0.032270083,0.29645578
0.5,1.05125,-0.031436321,0.296505941
0.5,1.051375,-0.031231858,0.295507121
0.5,1.0515,-0.030758065,0.295279497
0.5,1.05175,-0.029605213,0.293681333
0.5,1.051875,-0.029149707,0.292515649
0.5,1.052,-0.028866343,0.291475342
0.5,1.052125,-0.029432955,0.290440416
0.5,1.052375,-0.033667976,0.290310347
0.5,1.0525,-0.03630476,0.291564221
0.5,1.052625,-0.038743189,0.293599103
0.5,1.05275,-0.018607531,0.288356775
0.5,1.053,-0.036569121,0.282522443
0.5,1.053125,-0.046170274,0.284318181
0.5,1.05325,-0.049848093,0.289681923
0.5,1.0535,-0.049685476,0.297423902
0.5,1.053625,-0.047806697,0.29951515
0.5,1.05375,-0.045501794,0.301919296
0.5,1.053875,-0.043249677,0.304507693
0.5,1.054125,-0.039647815,0.304694203
0.5,1.05425,-0.038258051,0.307834238
0.5,1.054375,-0.036208899,0.31301183
0.5,1.0545,-0.034423833,0.311514052
0.5,1.05475,-0.03310222,0.307188939
0.5,1.054875,-0.032966412,0.306658093
